,ID1,ID2,Relation
1671,cwe778,cwe223,ChildOf
1672,cwe778,cwe693,ChildOf
1673,cwe779,cwe400,ChildOf
1674,cwe780,cwe327,ChildOf
1675,cwe781,cwe1285,ChildOf
1676,cwe822,cwe781,CanFollow
1677,cwe782,cwe749,ChildOf
1678,cwe781,cwe782,CanFollow
1679,cwe783,cwe670,ChildOf
1680,cwe784,cwe807,ChildOf
1681,cwe784,cwe565,ChildOf
1682,cwe785,cwe676,ChildOf
1683,cwe785,cwe120,ChildOf
1684,cwe785,cwe20,ChildOf
1685,cwe786,cwe119,ChildOf
1686,cwe787,cwe119,ChildOf
1687,cwe788,cwe119,ChildOf
1688,cwe789,cwe770,ChildOf
1689,cwe476,cwe789,CanFollow
1690,cwe790,cwe138,ChildOf
1691,cwe791,cwe790,ChildOf
1692,cwe792,cwe791,ChildOf
1693,cwe793,cwe792,ChildOf
1694,cwe794,cwe792,ChildOf
1695,cwe795,cwe791,ChildOf
1696,cwe796,cwe795,ChildOf
1697,cwe797,cwe795,ChildOf
1698,cwe798,cwe1391,ChildOf
1699,cwe798,cwe287,ChildOf
1700,cwe798,cwe344,ChildOf
1701,cwe798,cwe671,ChildOf
1702,cwe257,cwe798,PeerOf
1703,cwe799,cwe691,ChildOf
1704,cwe804,cwe863,ChildOf
1705,cwe804,cwe1390,ChildOf
1706,cwe805,cwe119,ChildOf
1707,cwe806,cwe805,ChildOf
1708,cwe807,cwe693,ChildOf
1709,cwe820,cwe662,ChildOf
1710,cwe821,cwe662,ChildOf
1711,cwe822,cwe119,ChildOf
1712,cwe125,cwe822,CanFollow
1713,cwe787,cwe822,CanFollow
1714,cwe823,cwe119,ChildOf
1715,cwe125,cwe823,CanFollow
1716,cwe787,cwe823,CanFollow
1717,cwe824,cwe119,ChildOf
1718,cwe125,cwe824,CanFollow
1719,cwe787,cwe824,CanFollow
1720,cwe825,cwe119,ChildOf
1721,cwe825,cwe672,ChildOf
1722,cwe125,cwe825,CanFollow
1723,cwe787,cwe825,CanFollow
1724,cwe826,cwe666,ChildOf
1725,cwe672,cwe826,CanFollow
1726,cwe827,cwe706,ChildOf
1727,cwe827,cwe829,ChildOf
1728,cwe776,cwe827,CanFollow
1729,cwe828,cwe364,ChildOf
1730,cwe829,cwe669,ChildOf
1731,cwe830,cwe829,ChildOf
1732,cwe831,cwe364,ChildOf
1733,cwe832,cwe667,ChildOf
1734,cwe833,cwe667,ChildOf
1735,cwe833,cwe662,ChildOf
1736,cwe834,cwe691,ChildOf
1737,cwe835,cwe834,ChildOf
1738,cwe836,cwe1390,ChildOf
1739,cwe602,cwe836,PeerOf
1740,cwe837,cwe799,ChildOf
1741,cwe838,cwe116,ChildOf
1742,cwe839,cwe1023,ChildOf
1743,cwe195,cwe839,CanFollow
1744,cwe682,cwe839,CanFollow
1745,cwe119,cwe839,CanFollow
1746,cwe124,cwe839,CanFollow
1747,cwe841,cwe691,ChildOf
1748,cwe842,cwe286,ChildOf
1749,cwe843,cwe704,ChildOf
1750,cwe119,cwe843,CanFollow
1751,cwe862,cwe285,ChildOf
1752,cwe862,cwe284,ChildOf
1753,cwe863,cwe285,ChildOf
1754,cwe863,cwe284,ChildOf
1755,cwe908,cwe665,ChildOf
1756,cwe909,cwe665,ChildOf
1757,cwe908,cwe909,CanFollow
1758,cwe910,cwe672,ChildOf
1759,cwe911,cwe664,ChildOf
1760,cwe672,cwe911,CanFollow
1761,cwe772,cwe911,CanFollow
1762,cwe912,cwe684,ChildOf
1763,cwe913,cwe664,ChildOf
1764,cwe914,cwe99,ChildOf
1765,cwe914,cwe913,ChildOf
1766,cwe915,cwe913,ChildOf
1767,cwe916,cwe328,ChildOf
1768,cwe916,cwe327,ChildOf
1769,cwe917,cwe77,ChildOf
1770,cwe1336,cwe917,PeerOf
1771,cwe917,cwe74,ChildOf
1772,cwe918,cwe441,ChildOf
1773,cwe918,cwe610,ChildOf
1774,cwe920,cwe400,ChildOf
1775,cwe921,cwe922,ChildOf
1776,cwe922,cwe664,ChildOf
1777,cwe923,cwe284,ChildOf
1778,cwe924,cwe345,ChildOf
1779,cwe925,cwe940,ChildOf
1780,cwe926,cwe285,ChildOf
1781,cwe927,cwe285,ChildOf
1782,cwe927,cwe668,ChildOf
1783,cwe939,cwe862,ChildOf
1784,cwe940,cwe923,ChildOf
1785,cwe940,cwe346,ChildOf
1786,cwe941,cwe923,ChildOf
1787,cwe406,cwe941,CanFollow
1788,cwe942,cwe863,ChildOf
1789,cwe942,cwe923,ChildOf
1790,cwe942,cwe183,ChildOf
1791,cwe668,cwe942,CanFollow
1792,cwe943,cwe74,ChildOf
1793,cwe1004,cwe732,ChildOf
1794,cwe1007,cwe451,ChildOf
1795,cwe1021,cwe441,ChildOf
1796,cwe1021,cwe610,ChildOf
1797,cwe1021,cwe451,ChildOf
1798,cwe1022,cwe266,ChildOf
1799,cwe1023,cwe697,ChildOf
1800,cwe1024,cwe697,ChildOf
1801,cwe1025,cwe697,ChildOf
1802,cwe1037,cwe1038,ChildOf
1803,cwe1038,cwe435,ChildOf
1804,cwe1038,cwe758,ChildOf
1805,cwe1039,cwe693,ChildOf
1806,cwe1039,cwe697,ChildOf
1807,cwe1041,cwe710,ChildOf
1808,cwe1042,cwe1176,ChildOf
1809,cwe1043,cwe1093,ChildOf
1810,cwe1044,cwe710,ChildOf
1811,cwe1045,cwe1076,ChildOf
1812,cwe1046,cwe1176,ChildOf
1813,cwe1047,cwe1120,ChildOf
1814,cwe1048,cwe710,ChildOf
1815,cwe1049,cwe1176,ChildOf
1816,cwe1050,cwe405,ChildOf
1817,cwe1051,cwe1419,ChildOf
1818,cwe1052,cwe1419,ChildOf
1819,cwe1053,cwe1059,ChildOf
1820,cwe1054,cwe1061,ChildOf
1821,cwe1055,cwe1093,ChildOf
1822,cwe1056,cwe1120,ChildOf
1823,cwe1057,cwe1061,ChildOf
1824,cwe1058,cwe662,ChildOf
1825,cwe1059,cwe710,ChildOf
1826,cwe1060,cwe1120,ChildOf
1827,cwe1061,cwe710,ChildOf
1828,cwe1062,cwe1061,ChildOf
1829,cwe1063,cwe1176,ChildOf
1830,cwe1064,cwe1120,ChildOf
1831,cwe1065,cwe710,ChildOf
1832,cwe1066,cwe710,ChildOf
1833,cwe1067,cwe1176,ChildOf
1834,cwe1068,cwe710,ChildOf
1835,cwe1069,cwe1071,ChildOf
1836,cwe1070,cwe1076,ChildOf
1837,cwe1071,cwe1164,ChildOf
1838,cwe1072,cwe405,ChildOf
1839,cwe1073,cwe405,ChildOf
1840,cwe1074,cwe1093,ChildOf
1841,cwe1075,cwe1120,ChildOf
1842,cwe1076,cwe710,ChildOf
1843,cwe1077,cwe697,ChildOf
1844,cwe1078,cwe1076,ChildOf
1845,cwe1079,cwe1076,ChildOf
1846,cwe1080,cwe1120,ChildOf
1847,cwe1082,cwe1076,ChildOf
1848,cwe1083,cwe1061,ChildOf
1849,cwe1084,cwe405,ChildOf
1850,cwe1085,cwe1078,ChildOf
1851,cwe1086,cwe1093,ChildOf
1852,cwe1087,cwe1076,ChildOf
1853,cwe1088,cwe821,ChildOf
1854,cwe1089,cwe405,ChildOf
1855,cwe1090,cwe1061,ChildOf
1856,cwe1091,cwe772,ChildOf
1857,cwe1091,cwe1076,ChildOf
1858,cwe1092,cwe710,ChildOf
1859,cwe1093,cwe710,ChildOf
1860,cwe1094,cwe405,ChildOf
1861,cwe1095,cwe1120,ChildOf
1862,cwe1096,cwe820,ChildOf
1863,cwe1096,cwe662,ChildOf
1864,cwe1097,cwe1076,ChildOf
1865,cwe1097,cwe595,ChildOf
1866,cwe1098,cwe1076,ChildOf
1867,cwe1099,cwe1078,ChildOf
1868,cwe1100,cwe1061,ChildOf
1869,cwe1101,cwe710,ChildOf
1870,cwe1102,cwe758,ChildOf
1871,cwe1105,cwe1102,PeerOf
1872,cwe1103,cwe758,ChildOf
1873,cwe1104,cwe1357,ChildOf
1874,cwe1105,cwe758,ChildOf
1875,cwe1105,cwe1061,ChildOf
1876,cwe1106,cwe1078,ChildOf
1877,cwe1107,cwe1078,ChildOf
1878,cwe1108,cwe1076,ChildOf
1879,cwe1109,cwe1078,ChildOf
1880,cwe1110,cwe1059,ChildOf
1881,cwe1111,cwe1059,ChildOf
1882,cwe1112,cwe1059,ChildOf
1883,cwe1113,cwe1078,ChildOf
1884,cwe1114,cwe1078,ChildOf
1885,cwe1115,cwe1078,ChildOf
1886,cwe1116,cwe1078,ChildOf
1887,cwe1117,cwe1078,ChildOf
1888,cwe1118,cwe1059,ChildOf
1889,cwe1119,cwe1120,ChildOf
1890,cwe1120,cwe710,ChildOf
1891,cwe1121,cwe1120,ChildOf
1892,cwe1122,cwe1120,ChildOf
1893,cwe1123,cwe1120,ChildOf
1894,cwe1124,cwe1120,ChildOf
1895,cwe1125,cwe1120,ChildOf
1896,cwe1126,cwe710,ChildOf
1897,cwe1127,cwe710,ChildOf
1898,cwe1164,cwe710,ChildOf
1899,cwe1173,cwe20,ChildOf
1900,cwe1174,cwe1173,ChildOf
1901,cwe1176,cwe405,ChildOf
1902,cwe1177,cwe710,ChildOf
1903,cwe1188,cwe1419,ChildOf
1904,cwe1188,cwe665,ChildOf
1905,cwe1189,cwe653,ChildOf
1906,cwe1189,cwe668,ChildOf
1907,cwe1331,cwe1189,PeerOf
1908,cwe1190,cwe696,ChildOf
1909,cwe1191,cwe284,ChildOf
1910,cwe1192,cwe657,ChildOf
1911,cwe1193,cwe696,ChildOf
1912,cwe1204,cwe330,ChildOf
1913,cwe1209,cwe710,ChildOf
1914,cwe1220,cwe284,ChildOf
1915,cwe1221,cwe1419,ChildOf
1916,cwe1222,cwe1220,ChildOf
1917,cwe1223,cwe362,ChildOf
1918,cwe1224,cwe284,ChildOf
1919,cwe1229,cwe664,ChildOf
1920,cwe1230,cwe285,ChildOf
1921,cwe1231,cwe284,ChildOf
1922,cwe1232,cwe667,ChildOf
1923,cwe1233,cwe284,ChildOf
1924,cwe1233,cwe667,ChildOf
1925,cwe1234,cwe667,ChildOf
1926,cwe1235,cwe400,ChildOf
1927,cwe1236,cwe74,ChildOf
1928,cwe1239,cwe226,ChildOf
1929,cwe1240,cwe327,ChildOf
1930,cwe1241,cwe330,ChildOf
1931,cwe1242,cwe284,ChildOf
1932,cwe1243,cwe1263,ChildOf
1933,cwe1244,cwe863,ChildOf
1934,cwe1245,cwe684,ChildOf
1935,cwe1246,cwe400,ChildOf
1936,cwe1247,cwe1384,ChildOf
1937,cwe1248,cwe693,ChildOf
1938,cwe1249,cwe1250,ChildOf
1939,cwe1250,cwe664,ChildOf
1940,cwe1251,cwe1250,ChildOf
1941,cwe1252,cwe284,ChildOf
1942,cwe1253,cwe693,ChildOf
1943,cwe1254,cwe208,ChildOf
1944,cwe1254,cwe697,ChildOf
1945,cwe1255,cwe1300,ChildOf
1946,cwe1259,cwe1255,PeerOf
1947,cwe1256,cwe285,ChildOf
1948,cwe1257,cwe284,ChildOf
1949,cwe119,cwe1257,CanFollow
1950,cwe1258,cwe212,ChildOf
1951,cwe1258,cwe200,ChildOf
1952,cwe1259,cwe284,ChildOf
1953,cwe1259,cwe1294,ChildOf
1954,cwe1260,cwe284,ChildOf
1955,cwe119,cwe1260,CanFollow
1956,cwe1261,cwe1384,ChildOf
1957,cwe1254,cwe1261,PeerOf
1958,cwe1262,cwe284,ChildOf
1959,cwe1263,cwe284,ChildOf
1960,cwe1191,cwe1263,PeerOf
1961,cwe1264,cwe821,ChildOf
1962,cwe1037,cwe1264,PeerOf
1963,cwe1265,cwe691,ChildOf
1964,cwe663,cwe1265,PeerOf
1965,cwe416,cwe1265,CanFollow
1966,cwe1266,cwe404,ChildOf
1967,cwe1267,cwe284,ChildOf
1968,cwe1268,cwe284,ChildOf
1969,cwe1269,cwe693,ChildOf
1970,cwe1270,cwe284,ChildOf
1971,cwe1270,cwe1294,ChildOf
1972,cwe1271,cwe909,ChildOf
1973,cwe1272,cwe226,ChildOf
1974,cwe200,cwe1272,CanFollow
1975,cwe1273,cwe200,ChildOf
1976,cwe1274,cwe284,ChildOf
1977,cwe1275,cwe923,ChildOf
1978,cwe352,cwe1275,CanFollow
1979,cwe1276,cwe284,ChildOf
1980,cwe1277,cwe1329,ChildOf
1981,cwe1278,cwe693,ChildOf
1982,cwe1279,cwe691,ChildOf
1983,cwe1279,cwe665,ChildOf
1984,cwe1280,cwe696,ChildOf
1985,cwe1280,cwe284,ChildOf
1986,cwe1281,cwe691,ChildOf
1987,cwe1282,cwe668,ChildOf
1988,cwe471,cwe1282,CanFollow
1989,cwe1283,cwe284,ChildOf
1990,cwe1284,cwe20,ChildOf
1991,cwe789,cwe1284,CanFollow
1992,cwe1285,cwe20,ChildOf
1993,cwe1286,cwe20,ChildOf
1994,cwe1287,cwe20,ChildOf
1995,cwe843,cwe1287,PeerOf
1996,cwe1288,cwe20,ChildOf
1997,cwe1289,cwe20,ChildOf
1998,cwe41,cwe1289,PeerOf
1999,cwe178,cwe1289,PeerOf
2000,cwe1290,cwe284,ChildOf
2001,cwe1290,cwe1294,ChildOf
2002,cwe1291,cwe693,ChildOf
2003,cwe321,cwe1291,PeerOf
2004,cwe1292,cwe284,ChildOf
2005,cwe1292,cwe1294,ChildOf
2006,cwe1293,cwe345,ChildOf
2007,cwe654,cwe1293,PeerOf
2008,cwe1294,cwe284,ChildOf
2009,cwe1295,cwe200,ChildOf
2010,cwe209,cwe1295,PeerOf
2011,cwe1296,cwe284,ChildOf
2012,cwe1297,cwe285,ChildOf
2013,cwe1298,cwe362,ChildOf
2014,cwe1191,cwe1299,PeerOf
2015,cwe1299,cwe420,ChildOf
2016,cwe1299,cwe288,ChildOf
2017,cwe1300,cwe203,ChildOf
2018,cwe1301,cwe226,ChildOf
2019,cwe1302,cwe1294,ChildOf
2020,cwe1303,cwe1189,ChildOf
2021,cwe1303,cwe203,ChildOf
2022,cwe1304,cwe284,ChildOf
2023,cwe345,cwe1304,PeerOf
2024,cwe1271,cwe1304,PeerOf
2025,cwe1310,cwe1329,ChildOf
2026,cwe1311,cwe284,ChildOf
2027,cwe1312,cwe284,ChildOf
2028,cwe1251,cwe1312,PeerOf
2029,cwe1313,cwe284,ChildOf
2030,cwe1314,cwe862,ChildOf
2031,cwe1299,cwe1314,PeerOf
2032,cwe1315,cwe284,ChildOf
2033,cwe1316,cwe284,ChildOf
2034,cwe1317,cwe284,ChildOf
2035,cwe1318,cwe693,ChildOf
2036,cwe1319,cwe693,ChildOf
2037,cwe1320,cwe284,ChildOf
2038,cwe1321,cwe915,ChildOf
2039,cwe1321,cwe913,ChildOf
2040,cwe471,cwe1321,CanFollow
2041,cwe1322,cwe834,ChildOf
2042,cwe835,cwe1322,CanFollow
2043,cwe1323,cwe284,ChildOf
2044,cwe1325,cwe770,ChildOf
2045,cwe789,cwe1325,PeerOf
2046,cwe476,cwe1325,CanFollow
2047,cwe1326,cwe693,ChildOf
2048,cwe1327,cwe668,ChildOf
2049,cwe1328,cwe285,ChildOf
2050,cwe757,cwe1328,PeerOf
2051,cwe1329,cwe1357,ChildOf
2052,cwe1329,cwe664,ChildOf
2053,cwe1330,cwe1301,ChildOf
2054,cwe1331,cwe653,ChildOf
2055,cwe1331,cwe668,ChildOf
2056,cwe1332,cwe1384,ChildOf
2057,cwe1247,cwe1332,PeerOf
2058,cwe1333,cwe407,ChildOf
2059,cwe1334,cwe284,ChildOf
2060,cwe1335,cwe682,ChildOf
2061,cwe1336,cwe94,ChildOf
2062,cwe1338,cwe693,ChildOf
2063,cwe1339,cwe682,ChildOf
2064,cwe190,cwe1339,PeerOf
2065,cwe834,cwe1339,CanFollow
2066,cwe119,cwe1339,CanFollow
2067,cwe1341,cwe675,ChildOf
2068,cwe672,cwe1341,CanFollow
2069,cwe1342,cwe226,ChildOf
2070,cwe1351,cwe1384,ChildOf
2071,cwe1357,cwe710,ChildOf
2072,cwe1384,cwe703,ChildOf
2073,cwe1385,cwe346,ChildOf
2074,cwe1386,cwe59,ChildOf
2075,cwe1389,cwe704,ChildOf
2076,cwe1390,cwe287,ChildOf
2077,cwe1391,cwe1390,ChildOf
2078,cwe1392,cwe1391,ChildOf
2079,cwe1393,cwe1392,ChildOf
2080,cwe1394,cwe1392,ChildOf
2081,cwe1395,cwe657,ChildOf
2082,cwe1419,cwe665,ChildOf
2083,cwe1420,cwe669,ChildOf
2084,cwe1421,cwe1420,ChildOf
2085,cwe1422,cwe1420,ChildOf
2086,cwe1423,cwe1420,ChildOf
2087,capec1,cwe276,AttackOf
2088,capec1,cwe285,AttackOf
2089,capec1,cwe434,AttackOf
2090,capec1,cwe693,AttackOf
2091,capec1,cwe732,AttackOf
2092,capec1,cwe1191,AttackOf
2093,capec1,cwe1193,AttackOf
2094,capec1,cwe1220,AttackOf
2095,capec1,cwe1297,AttackOf
2096,capec1,cwe1311,AttackOf
2097,capec1,cwe1314,AttackOf
2098,capec1,cwe1315,AttackOf
2099,capec1,cwe1318,AttackOf
2100,capec1,cwe1320,AttackOf
2101,capec1,cwe1321,AttackOf
2102,capec1,cwe1327,AttackOf
2103,capec10,cwe120,AttackOf
2104,capec10,cwe302,AttackOf
2105,capec10,cwe118,AttackOf
2106,capec10,cwe119,AttackOf
2107,capec10,cwe74,AttackOf
2108,capec10,cwe99,AttackOf
2109,capec10,cwe20,AttackOf
2110,capec10,cwe680,AttackOf
2111,capec10,cwe733,AttackOf
2112,capec10,cwe697,AttackOf
2113,capec100,cwe120,AttackOf
2114,capec100,cwe119,AttackOf
2115,capec100,cwe131,AttackOf
2116,capec100,cwe129,AttackOf
2117,capec100,cwe805,AttackOf
2118,capec100,cwe680,AttackOf
2119,capec101,cwe97,AttackOf
2120,capec101,cwe74,AttackOf
2121,capec101,cwe20,AttackOf
2122,capec102,cwe294,AttackOf
2123,capec102,cwe522,AttackOf
2124,capec102,cwe523,AttackOf
2125,capec102,cwe319,AttackOf
2126,capec102,cwe614,AttackOf
2127,capec103,cwe1021,AttackOf
2128,capec104,cwe250,AttackOf
2129,capec104,cwe638,AttackOf
2130,capec104,cwe285,AttackOf
2131,capec104,cwe116,AttackOf
2132,capec104,cwe20,AttackOf
2133,capec105,cwe74,AttackOf
2134,capec105,cwe113,AttackOf
2135,capec105,cwe138,AttackOf
2136,capec105,cwe436,AttackOf
2137,capec107,cwe693,AttackOf
2138,capec107,cwe648,AttackOf
2139,capec108,cwe89,AttackOf
2140,capec108,cwe74,AttackOf
2141,capec108,cwe20,AttackOf
2142,capec108,cwe78,AttackOf
2143,capec108,cwe114,AttackOf
2144,capec109,cwe20,AttackOf
2145,capec109,cwe89,AttackOf
2146,capec109,cwe564,AttackOf
2147,capec11,cwe430,AttackOf
2148,capec110,cwe89,AttackOf
2149,capec110,cwe20,AttackOf
2150,capec111,cwe345,AttackOf
2151,capec111,cwe346,AttackOf
2152,capec111,cwe352,AttackOf
2153,capec112,cwe330,AttackOf
2154,capec112,cwe326,AttackOf
2155,capec112,cwe521,AttackOf
2156,capec113,cwe1192,AttackOf
2157,capec114,cwe287,AttackOf
2158,capec114,cwe1244,AttackOf
2159,capec115,cwe287,AttackOf
2160,capec116,cwe200,AttackOf
2161,capec116,cwe1243,AttackOf
2162,capec117,cwe319,AttackOf
2163,capec12,cwe201,AttackOf
2164,capec12,cwe306,AttackOf
2165,capec120,cwe173,AttackOf
2166,capec120,cwe172,AttackOf
2167,capec120,cwe177,AttackOf
2168,capec120,cwe181,AttackOf
2169,capec120,cwe183,AttackOf
2170,capec120,cwe184,AttackOf
2171,capec120,cwe74,AttackOf
2172,capec120,cwe20,AttackOf
2173,capec120,cwe697,AttackOf
2174,capec120,cwe692,AttackOf
2175,capec121,cwe489,AttackOf
2176,capec121,cwe1209,AttackOf
2177,capec121,cwe1259,AttackOf
2178,capec121,cwe1267,AttackOf
2179,capec121,cwe1270,AttackOf
2180,capec121,cwe1294,AttackOf
2181,capec121,cwe1295,AttackOf
2182,capec121,cwe1296,AttackOf
2183,capec121,cwe1302,AttackOf
2184,capec121,cwe1313,AttackOf
2185,capec122,cwe269,AttackOf
2186,capec122,cwe732,AttackOf
2187,capec122,cwe1317,AttackOf
2188,capec123,cwe119,AttackOf
2189,capec124,cwe1189,AttackOf
2190,capec124,cwe1331,AttackOf
2191,capec125,cwe404,AttackOf
2192,capec125,cwe770,AttackOf
2193,capec126,cwe22,AttackOf
2194,capec127,cwe424,AttackOf
2195,capec127,cwe425,AttackOf
2196,capec127,cwe288,AttackOf
2197,capec127,cwe285,AttackOf
2198,capec127,cwe732,AttackOf
2199,capec127,cwe276,AttackOf
2200,capec127,cwe693,AttackOf
2201,capec128,cwe682,AttackOf
2202,capec129,cwe682,AttackOf
2203,capec129,cwe822,AttackOf
2204,capec129,cwe823,AttackOf
2205,capec13,cwe353,AttackOf
2206,capec13,cwe285,AttackOf
2207,capec13,cwe302,AttackOf
2208,capec13,cwe74,AttackOf
2209,capec13,cwe15,AttackOf
2210,capec13,cwe73,AttackOf
2211,capec13,cwe20,AttackOf
2212,capec13,cwe200,AttackOf
2213,capec130,cwe404,AttackOf
2214,capec130,cwe770,AttackOf
2215,capec130,cwe1325,AttackOf
2216,capec131,cwe404,AttackOf
2217,capec132,cwe59,AttackOf
2218,capec133,cwe912,AttackOf
2219,capec134,cwe150,AttackOf
2220,capec135,cwe134,AttackOf
2221,capec135,cwe20,AttackOf
2222,capec135,cwe74,AttackOf
2223,capec136,cwe77,AttackOf
2224,capec136,cwe90,AttackOf
2225,capec136,cwe20,AttackOf
2226,capec137,cwe88,AttackOf
2227,capec138,cwe470,AttackOf
2228,capec139,cwe23,AttackOf
2229,capec14,cwe120,AttackOf
2230,capec14,cwe353,AttackOf
2231,capec14,cwe118,AttackOf
2232,capec14,cwe119,AttackOf
2233,capec14,cwe74,AttackOf
2234,capec14,cwe20,AttackOf
2235,capec14,cwe680,AttackOf
2236,capec14,cwe697,AttackOf
2237,capec140,cwe372,AttackOf
2238,capec141,cwe348,AttackOf
2239,capec141,cwe345,AttackOf
2240,capec141,cwe349,AttackOf
2241,capec141,cwe346,AttackOf
2242,capec142,cwe348,AttackOf
2243,capec142,cwe345,AttackOf
2244,capec142,cwe349,AttackOf
2245,capec142,cwe346,AttackOf
2246,capec142,cwe350,AttackOf
2247,capec143,cwe425,AttackOf
2248,capec144,cwe425,AttackOf
2249,capec145,cwe354,AttackOf
2250,capec146,cwe15,AttackOf
2251,capec146,cwe472,AttackOf
2252,capec147,cwe400,AttackOf
2253,capec147,cwe770,AttackOf
2254,capec148,cwe345,AttackOf
2255,capec149,cwe377,AttackOf
2256,capec15,cwe146,AttackOf
2257,capec15,cwe77,AttackOf
2258,capec15,cwe184,AttackOf
2259,capec15,cwe78,AttackOf
2260,capec15,cwe185,AttackOf
2261,capec15,cwe93,AttackOf
2262,capec15,cwe140,AttackOf
2263,capec15,cwe157,AttackOf
2264,capec15,cwe138,AttackOf
2265,capec15,cwe154,AttackOf
2266,capec15,cwe697,AttackOf
2267,capec150,cwe552,AttackOf
2268,capec150,cwe1239,AttackOf
2269,capec150,cwe1258,AttackOf
2270,capec150,cwe1266,AttackOf
2271,capec150,cwe1272,AttackOf
2272,capec150,cwe1323,AttackOf
2273,capec150,cwe1330,AttackOf
2274,capec151,cwe287,AttackOf
2275,capec153,cwe20,AttackOf
2276,capec154,cwe451,AttackOf
2277,capec155,cwe377,AttackOf
2278,capec157,cwe311,AttackOf
2279,capec158,cwe311,AttackOf
2280,capec159,cwe706,AttackOf
2281,capec16,cwe521,AttackOf
2282,capec16,cwe262,AttackOf
2283,capec16,cwe263,AttackOf
2284,capec16,cwe654,AttackOf
2285,capec16,cwe307,AttackOf
2286,capec16,cwe308,AttackOf
2287,capec16,cwe309,AttackOf
2288,capec160,cwe346,AttackOf
2289,capec161,cwe923,AttackOf
2290,capec162,cwe602,AttackOf
2291,capec163,cwe451,AttackOf
2292,capec164,cwe451,AttackOf
2293,capec166,cwe306,AttackOf
2294,capec166,cwe1221,AttackOf
2295,capec166,cwe1232,AttackOf
2296,capec167,cwe1323,AttackOf
2297,capec168,cwe212,AttackOf
2298,capec168,cwe69,AttackOf
2299,capec169,cwe200,AttackOf
2300,capec17,cwe732,AttackOf
2301,capec17,cwe285,AttackOf
2302,capec17,cwe272,AttackOf
2303,capec17,cwe59,AttackOf
2304,capec17,cwe282,AttackOf
2305,capec17,cwe270,AttackOf
2306,capec17,cwe693,AttackOf
2307,capec170,cwe497,AttackOf
2308,capec173,cwe451,AttackOf
2309,capec174,cwe88,AttackOf
2310,capec175,cwe829,AttackOf
2311,capec176,cwe15,AttackOf
2312,capec176,cwe1233,AttackOf
2313,capec176,cwe1234,AttackOf
2314,capec176,cwe1304,AttackOf
2315,capec176,cwe1328,AttackOf
2316,capec177,cwe706,AttackOf
2317,capec178,cwe601,AttackOf
2318,capec18,cwe80,AttackOf
2319,capec180,cwe732,AttackOf
2320,capec180,cwe1190,AttackOf
2321,capec180,cwe1191,AttackOf
2322,capec180,cwe1193,AttackOf
2323,capec180,cwe1220,AttackOf
2324,capec180,cwe1268,AttackOf
2325,capec180,cwe1280,AttackOf
2326,capec180,cwe1297,AttackOf
2327,capec180,cwe1311,AttackOf
2328,capec180,cwe1315,AttackOf
2329,capec180,cwe1318,AttackOf
2330,capec180,cwe1320,AttackOf
2331,capec180,cwe1321,AttackOf
2332,capec181,cwe1021,AttackOf
2333,capec182,cwe20,AttackOf
2334,capec182,cwe184,AttackOf
2335,capec182,cwe697,AttackOf
2336,capec183,cwe77,AttackOf
2337,capec184,cwe494,AttackOf
2338,capec185,cwe494,AttackOf
2339,capec186,cwe494,AttackOf
2340,capec187,cwe494,AttackOf
2341,capec188,cwe1278,AttackOf
2342,capec189,cwe203,AttackOf
2343,capec189,cwe1255,AttackOf
2344,capec189,cwe1300,AttackOf
2345,capec19,cwe284,AttackOf
2346,capec190,cwe912,AttackOf
2347,capec191,cwe798,AttackOf
2348,capec192,cwe326,AttackOf
2349,capec193,cwe98,AttackOf
2350,capec193,cwe80,AttackOf
2351,capec194,cwe287,AttackOf
2352,capec196,cwe384,AttackOf
2353,capec196,cwe664,AttackOf
2354,capec197,cwe770,AttackOf
2355,capec197,cwe776,AttackOf
2356,capec198,cwe81,AttackOf
2357,capec199,cwe87,AttackOf
2358,capec2,cwe645,AttackOf
2359,capec20,cwe326,AttackOf
2360,capec20,cwe327,AttackOf
2361,capec20,cwe693,AttackOf
2362,capec20,cwe1204,AttackOf
2363,capec201,cwe829,AttackOf
2364,capec202,cwe602,AttackOf
2365,capec203,cwe15,AttackOf
2366,capec204,cwe524,AttackOf
2367,capec204,cwe311,AttackOf
2368,capec204,cwe1239,AttackOf
2369,capec204,cwe1258,AttackOf
2370,capec206,cwe732,AttackOf
2371,capec207,cwe602,AttackOf
2372,capec208,cwe602,AttackOf
2373,capec209,cwe79,AttackOf
2374,capec209,cwe20,AttackOf
2375,capec209,cwe646,AttackOf
2376,capec21,cwe290,AttackOf
2377,capec21,cwe302,AttackOf
2378,capec21,cwe346,AttackOf
2379,capec21,cwe539,AttackOf
2380,capec21,cwe6,AttackOf
2381,capec21,cwe384,AttackOf
2382,capec21,cwe664,AttackOf
2383,capec21,cwe602,AttackOf
2384,capec21,cwe642,AttackOf
2385,capec212,cwe1242,AttackOf
2386,capec212,cwe1246,AttackOf
2387,capec212,cwe1281,AttackOf
2388,capec215,cwe209,AttackOf
2389,capec215,cwe532,AttackOf
2390,capec216,cwe306,AttackOf
2391,capec217,cwe201,AttackOf
2392,capec218,cwe345,AttackOf
2393,capec219,cwe441,AttackOf
2394,capec219,cwe610,AttackOf
2395,capec22,cwe290,AttackOf
2396,capec22,cwe287,AttackOf
2397,capec22,cwe20,AttackOf
2398,capec22,cwe200,AttackOf
